,ID,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Height,Weight,DOB,Preferred foot,Weak foot,Skill move,International reputation,Work rate,Body type,Real face,Release clause,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Traits
6562,215112,69,69,69,63,66,66,66,63,66,66,66,64,61,61,61,64,51,52,52,52,51,49,48,48,48,49,21,182,79,27-Oct-95,Left,2,2,1,Medium/Low,Normal (170-185),No,€2.1M,34,68,60,64,54,64,48,50,50,68,68,73,66,65,68,68,70,74,80,65,57,36,69,54,62,61,32,25,21,16,14,14,8,14,None
6563,215135,62,62,62,56,58,58,58,56,59,59,59,60,62,62,62,60,69,72,72,72,69,71,76,76,76,71,20,181,74,29-May-87,Right,3,2,1,Medium/High,Normal (170-185),Yes,€3.6M,41,45,77,70,31,57,31,35,60,63,67,65,59,73,61,67,90,60,80,27,82,76,49,45,57,65,77,77,75,11,8,10,15,13,Power Header
6564,215155,69,69,69,71,71,71,71,71,74,74,74,74,74,74,74,74,74,74,74,74,74,73,70,70,70,73,18,170,65,27-Nov-91,Right,3,3,1,Medium/Medium,Normal (170-),No,€6.2M,64,65,56,80,49,69,67,64,73,74,72,74,80,70,89,66,67,86,64,66,75,67,67,78,53,70,71,70,65,7,9,15,15,7,None
6565,215178,49,49,49,49,45,45,45,49,49,49,49,54,54,54,54,54,66,65,65,65,66,67,68,68,68,67,18,185,79,16-Aug-93,Right,2,2,1,Medium/Medium,Normal (185+),Yes,€1.6M,65,29,64,65,31,44,32,27,58,55,60,69,51,63,48,39,75,64,80,25,74,66,25,29,39,57,68,66,65,11,11,7,13,8,Injury Prone
6566,215195,68,68,68,68,67,67,67,68,69,69,69,69,63,63,63,69,57,53,53,53,57,55,48,48,48,55,18,172,67,6-Aug-97,Right,4,3,1,High/Medium,Normal (170-185),No,€2.3M,63,66,57,66,64,67,67,55,51,67,84,78,83,65,89,66,89,77,55,63,57,34,65,64,63,68,35,32,29,6,11,6,10,12,"Finesse Shot, Flair, Technical Dribbler (AI)"
6567,215228,58,58,58,45,50,50,50,45,51,51,51,50,59,59,59,50,61,71,71,71,61,64,75,75,75,64,18,192,93,24-Mar-90,Right,2,2,1,Low/High,Normal (185+),No,€5.7M,36,47,86,66,37,32,61,64,64,51,35,35,31,63,33,76,60,66,91,24,85,72,53,49,69,66,76,76,70,11,8,7,14,9,"Long Passer (AI), Power Header"
6568,215247,74,74,74,71,73,73,73,71,73,73,73,72,69,69,69,72,58,56,56,56,58,55,51,51,51,55,20,186,80,4-Jan-96,Left,3,3,1,Medium/Medium,Normal (185+),No,</label>,63,76,69,69,74,75,78,55,56,75,67,61,66,72,71,79,67,82,74,77,56,25,71,71,66,69,35,38,30,12,13,10,14,7,None
6569,215301,45,45,45,41,41,41,41,41,43,43,43,45,48,48,48,45,57,60,60,60,57,59,67,67,67,59,19,191,78,7-Oct-95,Right,3,2,1,Medium/Medium,Normal (185+),No,€1.6M,32,22,64,55,29,40,31,36,49,47,53,61,36,61,51,44,67,53,81,24,66,62,21,32,41,53,64,66,64,6,15,13,12,11,None
6570,215302,59,59,59,60,60,60,60,60,64,64,64,63,64,64,64,63,64,64,64,64,64,63,64,64,64,63,18,173,71,17-Apr-95,Right,3,2,1,Medium/Medium,Normal (170-185),No,€844K,65,39,48,67,64,62,66,67,66,65,64,48,69,60,83,73,64,65,65,68,68,63,57,64,52,62,68,61,58,10,9,8,14,12,None
6571,215343,32,32,32,28,29,29,29,28,31,31,31,32,32,32,32,32,32,32,32,32,32,32,31,31,31,32,69,191,82,19-Apr-94,Right,2,1,1,Medium/Medium,Normal (185+),No,€1.8M,19,12,13,28,18,21,12,16,26,26,45,49,35,69,46,50,56,44,69,20,21,24,13,32,24,35,23,20,15,67,65,66,69,67,None
6572,215368,64,64,64,65,64,64,64,65,67,67,67,68,67,67,67,68,68,67,67,67,68,67,63,63,63,67,18,180,77,24-Jan-92,Right,3,3,1,High/High,Lean (170-185),No,€1.8M,67,51,49,65,54,67,59,49,62,65,75,65,71,71,69,64,56,81,66,58,66,63,66,63,51,67,61,61,57,11,11,7,7,9,"Early Crosser, Speed Dribbler (AI)"
6573,215376,42,42,42,37,37,37,37,37,41,41,41,42,49,49,49,42,60,65,65,65,60,64,71,71,71,64,17,185,78,11-Mar-96,Left,5,2,1,Medium/High,Lean (185+),No,€2.8M,16,17,1,8,21,21,29,16,55,52,65,-5,66,5,65,30,70,9,67,21,72,2,19,19,23,5,72,74,72,9,6,8,10,15,Injury Prone
6574,215383,55,55,55,59,56,56,56,59,60,60,60,64,63,63,63,64,68,68,68,68,68,68,68,68,68,68,18,186,70,20-Dec-93,Left,3,2,1,Medium/Medium,Lean (185+),No,€2.1M,68,27,65,68,43,60,63,32,67,72,71,70,68,60,68,41,73,56,70,23,71,65,54,51,38,70,67,67,69,12,9,12,6,14,None
6575,215391,57,57,57,50,53,53,53,50,57,57,57,55,64,64,64,55,64,70,70,70,64,65,70,70,70,65,21,195,87,10-Aug-89,Left,3,2,1,Medium/High,Normal (185+),No,€1.7M,38,38,77,65,60,53,35,39,56,63,31,34,40,65,37,70,31,87,88,38,78,75,43,66,43,75,73,70,61,14,15,8,9,15,Power Header
6576,215408,25,25,25,20,22,22,22,20,24,24,24,24,24,24,24,24,24,25,25,25,24,24,26,26,26,24,62,203,92,29-May-90,Right,1,1,1,Medium/Medium,Normal (185+),No,€368K,13,11,13,18,8,12,13,14,16,17,31,32,30,52,52,42,58,38,61,9,28,13,10,39,23,46,21,12,13,68,59,56,59,66,None
6577,215410,60,60,60,55,56,56,56,55,58,58,58,59,63,63,63,59,68,72,72,72,68,70,77,77,77,70,21,181,74,22-Dec-94,Right,3,2,1,Medium/High,Normal (170-185),No,€13.5M,45,46,76,68,42,52,38,35,63,68,55,59,57,72,70,49,80,69,80,35,74,75,50,38,64,67,76,76,72,10,14,10,11,13,"Long Passer (AI), Team Player"
6578,215412,58,58,58,59,58,58,58,59,60,60,60,64,63,63,63,64,68,66,66,66,68,68,66,66,66,68,20,180,67,27-Jan-95,Left,2,2,1,Medium/Medium,Normal (170-185),No,€2.2M,67,36,62,62,35,63,65,63,59,62,68,72,61,63,65,54,72,78,65,45,61,64,56,55,36,60,61,67,66,12,14,11,13,11,None
6579,215522,30,30,30,26,27,27,27,26,28,28,28,28,27,27,27,28,28,28,28,28,28,29,29,29,29,29,73,184,77,1-Feb-96,Right,3,1,1,Medium/Medium,Normal (170-185),No,€3.8M,20,14,17,25,13,13,14,16,18,23,46,47,34,69,45,50,59,24,55,18,26,13,6,34,22,33,24,18,16,72,68,66,72,74,"Rushes Out Of Goal, Saves with Feet"
6580,215540,64,64,64,64,63,63,63,64,64,64,64,64,63,63,63,64,64,62,62,62,64,64,62,62,62,64,17,187,82,11-Aug-92,Right,4,3,1,Medium/Medium,Normal (185+),No,€656K,62,64,62,62,48,63,57,29,61,65,76,79,66,61,61,64,70,64,65,57,50,57,60,54,57,61,58,58,59,10,10,11,12,6,Long Throw-in
6581,213030,60,60,60,62,63,63,63,62,67,67,67,65,68,68,68,65,66,68,68,68,66,65,66,66,66,65,20,177,73,29-Sep-91,Right,3,3,1,Medium/Medium,Normal (170-185),No,€2.1M,61,48,47,71,39,71,61,41,68,72,48,31,68,71,62,65,63,62,57,54,64,68,63,68,33,71,64,70,68,15,16,7,7,11,Team Player
6582,213092,54,54,54,51,52,52,52,51,57,57,57,57,63,63,63,57,66,71,71,71,66,67,71,71,71,67,18,171,79,12-Nov-94,Right,2,2,1,Low/High,Stocky (170-185),Yes,€2.6M,39,31,63,71,22,54,56,24,62,65,53,56,65,66,85,66,76,85,76,29,79,70,30,53,46,60,70,73,63,15,10,10,7,9,"Solid Player, Leadership, Team Player"
6583,213102,69,69,69,69,69,69,69,69,69,69,69,69,64,64,64,69,54,51,51,51,54,50,45,45,45,50,17,174,71,15-Jun-92,Right,3,3,1,High/Low,Lean (170-185),No,€1.8M,65,70,67,66,63,68,64,73,63,70,78,79,74,60,71,76,75,74,70,69,58,26,70,62,67,59,30,19,18,6,13,10,7,13,"Flair, Long Shot Taker (AI)"
6584,213117,67,67,67,67,67,67,67,67,67,67,67,67,61,61,61,67,54,50,50,50,54,51,44,44,44,51,19,178,75,27-Nov-89,Right,4,3,1,High/Low,Lean (170-185),No,€1.2M,58,66,57,61,61,68,65,49,57,66,84,81,77,67,80,68,71,70,66,58,48,28,67,60,57,66,26,22,29,14,12,13,7,11,"Speed Dribbler (AI), Team Player"
6585,213209,71,71,71,70,70,70,70,70,72,72,72,73,73,73,73,73,73,73,73,73,73,73,71,71,71,73,18,178,68,24-Jul-95,Right,5,3,1,Medium/Medium,Normal (170-185),Yes,€4.9M,68,60,66,71,55,71,77,73,67,72,76,76,74,73,72,79,84,90,70,73,78,72,66,66,66,72,65,67,60,12,7,12,8,7,Long Shot Taker (AI)
6586,213242,71,71,71,71,72,72,72,71,74,74,74,74,75,75,75,74,75,76,76,76,75,75,75,75,75,75,23,180,78,4-Feb-94,Right,3,3,1,Medium/High,Normal (170-185),No,€10.7M,58,60,71,76,35,79,55,43,71,78,71,68,76,73,74,69,70,79,73,60,69,74,71,68,54,75,70,76,75,13,16,14,15,14,Solid Player
6587,213271,62,62,62,58,57,57,57,58,57,57,57,60,57,57,57,60,65,63,63,63,65,65,67,67,67,65,18,186,76,10-Dec-92,Right,3,2,1,Medium/High,Stocky (185+),No,€1.1M,54,48,60,52,53,60,52,45,46,58,75,82,72,56,73,73,82,82,86,53,90,61,52,45,41,54,62,62,61,11,13,10,8,11,"Long Throw-in, Dives Into Tackles (AI)"
6588,213302,70,70,70,71,70,70,70,71,71,71,71,71,64,64,64,71,57,51,51,51,57,54,45,45,45,54,20,170,64,28-Mar-94,Left,4,3,1,High/Low,Normal (170-),No,€3M,65,70,45,66,62,73,71,66,57,74,86,78,88,64,88,75,71,68,60,70,32,26,69,59,57,64,34,32,32,15,12,11,9,14,"Finesse Shot, Flair, Speed Dribbler (AI)"
6589,213313,66,66,66,68,68,68,68,68,72,72,72,71,73,73,73,71,71,72,72,72,71,70,68,68,68,70,20,174,73,26-Apr-95,Left,4,3,1,Medium/High,Stocky (170-185),No,€3.8M,66,57,50,75,50,72,64,50,71,75,61,66,74,69,73,67,72,71,66,65,66,70,61,75,60,72,65,69,65,14,7,12,8,16,None
6590,213317,58,58,58,64,61,61,61,64,65,65,65,68,65,65,65,68,71,67,67,67,71,71,67,67,67,71,17,175,73,13-Jun-92,Left,3,3,1,Medium/Medium,Normal (170-185),No,</label>,70,29,58,65,23,68,66,67,62,62,84,80,82,66,76,46,70,73,61,52,64,67,68,57,49,63,66,66,68,14,6,12,9,7,Long Throw-in
6591,213325,57,57,57,56,56,56,56,56,61,61,61,61,66,66,66,61,67,69,69,69,67,67,69,69,69,67,20,187,81,27-Mar-90,Right,3,2,1,Low/High,Normal (185+),No,€2.1M,61,33,65,65,43,52,49,54,68,63,55,52,56,68,57,59,79,71,80,53,72,70,53,66,56,67,68,70,66,15,9,12,14,8,None
6592,213367,63,63,63,67,65,65,65,67,69,69,69,71,73,73,73,71,75,75,75,75,75,75,73,73,73,75,18,170,65,1-Feb-93,Right,3,3,1,Medium/High,Normal (170-),No,€9.8M,67,42,52,75,37,70,42,47,69,75,77,68,76,72,85,68,79,89,67,49,76,74,58,66,42,62,69,76,74,7,14,15,8,7,Leadership
6593,213368,56,56,56,52,53,53,53,52,54,54,54,57,59,59,59,57,66,67,67,67,66,66,67,67,67,66,17,185,85,10-Mar-94,Right,4,2,1,Medium/Medium,Normal (185+),No,€1.3M,59,42,64,62,42,52,27,36,59,61,52,52,31,67,59,65,51,75,75,48,67,68,39,41,47,59,70,65,66,7,10,10,8,7,"Injury Prone, Long Passer (AI)"
6594,213375,60,60,60,62,62,62,62,62,66,66,66,67,67,67,67,67,66,67,67,67,66,65,63,63,63,65,19,172,67,13-May-90,Right,2,3,1,High/Medium,Normal (170-185),No,€1.5M,48,49,44,70,44,65,45,40,68,65,72,69,60,65,84,48,65,87,63,53,69,65,60,67,38,68,60,62,53,9,9,7,13,15,Playmaker (AI)
6595,213388,73,73,73,76,75,75,75,76,77,77,77,77,77,77,77,77,75,75,75,75,75,73,69,69,69,73,20,175,70,2-Feb-93,Right,3,3,2,High/Medium,Normal (170-185),No,€20M,72,70,52,78,65,80,76,68,75,79,76,69,74,77,80,72,55,83,61,74,70,69,74,77,61,77,69,69,65,12,15,14,8,9,Long Shot Taker (AI)
6596,213400,69,69,69,71,70,70,70,71,72,72,72,73,72,72,72,73,73,71,71,71,73,73,69,69,69,73,18,178,71,7-Feb-93,Left,3,4,2,High/High,Lean (170-185),No,€4.8M,73,59,57,69,49,74,61,58,68,72,82,82,84,68,77,74,77,88,57,66,77,66,68,68,49,76,64,70,69,10,12,10,9,8,"Long Throw-in, Dives Into Tackles (AI), Speed Dribbler (AI)"
6597,213407,29,29,29,26,28,28,28,26,30,30,30,29,30,30,30,29,26,27,27,27,26,26,26,26,26,26,68,205,93,9-Sep-94,Right,2,1,1,Medium/Medium,Lean (185+),Yes,€1.7M,18,16,16,27,16,16,16,17,24,22,38,40,37,59,33,48,69,33,57,16,25,15,12,48,22,44,11,11,14,68,66,64,68,66,Comes For Crosses
6598,213432,72,72,72,69,71,71,71,69,72,72,72,69,65,65,65,69,51,51,51,51,51,49,48,48,48,49,21,186,76,14-Mar-91,Right,3,3,1,Medium/Low,Lean (185+),No,€3.9M,49,75,74,67,70,73,48,42,53,75,59,61,75,73,65,74,66,61,73,68,58,23,74,66,73,76,22,29,26,11,11,8,14,15,"Finesse Shot, Power Header"
6599,213444,58,58,58,58,59,59,59,58,62,62,62,62,65,65,65,62,64,67,67,67,64,64,66,66,66,64,20,175,78,27-Jan-94,Right,3,3,1,Medium/High,Normal (170-185),Yes,€1.6M,55,42,59,65,35,64,57,60,64,67,55,53,56,64,69,60,76,69,68,45,65,66,55,62,46,65,62,63,59,14,7,10,16,13,None
6600,213446,70,70,70,70,69,69,69,70,71,71,71,73,72,72,72,73,73,70,70,70,73,73,68,68,68,73,17,184,74,23-Feb-93,Right,3,3,1,High/Medium,Lean (170-185),No,€4.8M,84,54,66,72,60,72,75,77,77,68,80,79,71,62,53,83,58,78,71,77,51,68,68,64,68,67,65,66,71,10,12,9,6,10,"Early Crosser, Long Shot Taker (AI)"
6601,213480,58,58,58,64,62,62,62,64,66,66,66,68,68,68,68,68,70,70,70,70,70,69,69,69,69,69,20,170,65,15-Apr-90,Right,3,3,1,Medium/High,Stocky (170-),No,€2.1M,60,38,44,65,40,-1,64,46,67,-1,-3,69,-5,-3,92,42,71,-7,-1,44,81,-2,63,62,50,77,67,-2,62,11,10,8,14,15,Technical Dribbler (AI)
6602,213577,78,78,78,77,78,78,78,77,78,78,78,78,74,74,74,78,64,62,62,62,64,61,58,58,58,61,21,183,77,21-Feb-92,Right,3,3,1,High/High,Normal (170-185),No,€29.4M,78,78,75,75,65,78,62,50,69,78,77,78,77,75,72,81,76,76,76,71,71,41,84,73,65,77,44,39,31,15,10,14,12,9,"Long Shot Taker (AI), Speed Dribbler (AI)"
6603,213612,64,64,64,67,65,65,65,67,68,68,68,68,63,63,63,68,61,58,58,58,61,58,54,54,54,58,18,180,72,14-Apr-95,Right,4,4,1,Medium/Medium,Normal (170-185),No,€1.6M,66,56,36,65,51,70,56,43,48,67,91,80,82,61,77,64,75,76,73,55,70,48,60,66,56,61,52,38,32,13,8,13,9,9,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)"
6604,213613,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,65,67,67,67,65,62,61,61,61,62,18,185,80,11-Jan-95,Left,3,3,1,Medium/Medium,Normal (185+),No,€2.6M,66,67,46,72,69,70,75,72,72,72,59,63,67,71,59,72,44,72,72,74,70,54,70,73,87,69,59,60,42,7,7,7,11,13,Finesse Shot
6605,213619,70,70,70,64,67,67,67,64,65,65,65,64,57,57,57,64,46,46,46,46,46,44,44,44,44,44,16,178,80,24-Jan-85,Right,3,3,1,High/Low,Normal (170-185),Yes,€743K,43,71,71,62,65,68,52,58,42,68,64,68,67,68,58,69,65,56,78,60,67,18,75,48,75,68,28,15,14,8,6,7,9,8,None
6606,213644,59,59,59,59,58,58,58,59,60,60,60,62,62,62,62,62,67,67,67,67,67,67,67,67,67,67,19,178,73,21-Apr-92,Right,3,2,1,Low/High,Lean (170-185),No,€1.4M,60,44,55,63,43,60,45,57,59,62,71,68,73,66,78,69,73,77,65,53,83,65,44,52,59,60,72,69,70,12,14,8,12,8,Long Passer (AI)
6607,213659,64,64,64,65,64,64,64,65,66,66,66,69,67,67,67,69,71,69,69,69,71,70,70,70,70,70,18,181,76,11-Oct-95,Right,3,3,1,High/Medium,Stocky (170-185),No,€4.5M,66,44,61,67,39,70,60,40,59,68,77,75,64,65,65,59,77,77,74,48,80,66,66,62,42,66,66,69,65,8,13,8,7,14,Early Crosser
6608,213665,60,60,60,60,60,60,60,60,64,64,64,65,66,66,66,65,67,68,68,68,67,67,68,68,68,67,19,183,77,5-Nov-95,Right,3,2,1,Medium/High,Lean (170-185),Yes,€2.4M,60,49,58,68,49,58,61,59,66,66,66,61,58,64,61,50,76,76,73,53,74,64,57,63,53,65,63,65,63,12,7,8,11,15,"Early Crosser, Long Passer (AI)"
6609,213692,63,63,63,66,65,65,65,66,66,66,66,66,63,63,63,66,55,52,52,52,55,53,45,45,45,53,16,175,70,15-Dec-95,Right,3,3,1,Medium/Low,Normal (170-185),Yes,</label>,70,63,45,67,56,66,72,73,61,67,67,65,80,60,81,64,58,52,45,65,36,25,65,68,56,64,34,44,42,10,6,14,7,7,Injury Prone
6610,213693,69,69,69,72,71,71,71,72,73,73,73,73,73,73,73,73,72,69,69,69,72,70,64,64,64,70,20,183,77,11-Jan-95,Right,4,3,1,High/Medium,Lean (170-185),No,€5.3M,67,62,59,72,55,78,65,63,70,73,81,78,81,70,77,59,35,86,64,66,59,64,68,72,56,65,52,64,62,14,8,13,15,9,Technical Dribbler (AI)
6611,213695,64,64,64,63,63,63,63,63,67,67,67,66,67,67,67,66,64,66,66,66,64,63,63,63,63,63,17,191,80,1-Oct-95,Left,3,2,1,High/High,Lean (185+),No,€1.6M,58,56,49,69,50,63,69,70,68,67,66,64,61,62,71,64,66,66,76,59,62,59,63,67,54,68,60,60,57,9,8,11,8,12,Long Passer (AI)
6612,213761,77,77,77,75,76,76,76,75,77,77,77,76,69,69,69,76,55,54,54,54,55,52,48,48,48,52,20,180,82,17-Dec-90,Right,4,3,2,Medium/Low,Stocky (170-185),No,€17.9M,66,81,74,72,72,78,74,72,60,75,71,74,78,77,52,78,71,71,78,70,57,20,78,74,63,77,30,25,20,9,11,9,15,10,"Finesse Shot, Power Header, Outside Foot Shot, Chip Shot (AI)"
6613,213763,60,60,60,60,60,60,60,60,64,64,64,63,68,68,68,63,69,71,71,71,69,69,71,71,71,69,22,177,67,18-Jun-91,Left,3,3,1,Medium/High,Lean (170-185),No,€2M,56,52,62,68,42,63,60,54,72,65,53,52,68,68,65,65,61,75,62,59,79,72,46,67,65,69,72,72,70,14,15,8,14,14,None
6614,213798,68,68,68,68,68,68,68,68,72,72,72,72,73,73,73,72,72,73,73,73,72,70,68,68,68,70,22,177,71,13-Feb-95,Left,2,3,1,Medium/Medium,Stocky (170-185),No,€6.3M,73,64,52,73,72,68,77,76,72,73,55,57,68,70,76,77,83,90,66,76,65,69,66,74,60,70,63,70,61,10,14,8,16,15,"Solid Player, Dives Into Tackles (AI), Leadership, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)"
6615,213805,56,56,56,58,56,56,56,58,58,58,58,61,58,58,58,61,63,59,59,59,63,62,60,60,60,62,19,178,76,7-Jun-94,Left,2,2,1,High/Medium,Normal (170-185),No,€776K,61,40,55,53,37,58,58,60,50,56,72,76,78,57,74,48,77,80,58,45,66,55,59,57,54,57,54,59,56,11,15,13,10,14,None
6616,213814,72,72,72,74,74,74,74,74,74,74,74,74,72,72,72,74,63,59,59,59,63,59,49,49,49,59,18,171,75,14-Jun-94,Right,4,4,1,High/Medium,Lean (170-185),No,€8.3M,77,67,40,76,72,82,78,69,67,81,76,80,79,71,77,73,44,72,62,70,42,34,74,68,69,74,44,38,36,11,10,6,10,5,"Speed Dribbler (AI), Technical Dribbler (AI)"
6617,213839,72,72,72,66,68,68,68,66,69,69,69,67,62,62,62,67,50,50,50,50,50,47,47,47,47,47,18,190,86,16-Jun-95,Right,4,3,1,High/Medium,Normal (185+),No,€3.8M,55,70,73,67,58,72,36,39,51,74,62,46,71,66,56,71,74,65,80,64,48,19,74,58,65,72,41,18,22,13,10,8,12,7,Long Shot Taker (AI)
6618,213858,49,49,49,42,43,43,43,42,44,44,44,47,49,49,49,47,59,61,61,61,59,62,66,66,66,62,21,195,86,30-Oct-90,Right,2,2,1,Low/Medium,Lean (185+),No,€945K,41,27,72,62,31,30,30,35,36,48,57,50,43,56,41,49,71,70,83,22,72,68,40,31,49,58,54,67,65,16,12,12,14,14,None
6619,213878,67,67,67,67,67,67,67,67,67,67,67,67,61,61,61,67,50,45,45,45,50,46,37,37,37,46,22,175,67,8-Jun-93,Right,3,3,1,Medium/Medium,Lean (170-185),No,€2.1M,61,67,61,64,70,70,75,62,52,71,79,75,80,62,72,73,64,64,42,72,45,20,71,59,66,72,20,15,15,11,16,12,15,16,Long Shot Taker (AI)
6620,213894,56,56,56,57,55,55,55,57,58,58,58,60,57,57,57,60,62,59,59,59,62,62,61,61,61,62,18,185,68,15-Apr-95,Right,3,3,1,Medium/Medium,Normal (185+),No,€700K,53,38,51,56,38,59,34,34,52,57,77,84,68,56,64,47,79,74,73,47,58,56,55,48,39,56,56,58,56,8,12,14,13,9,Speed Dribbler (AI)
6621,213948,64,64,64,69,67,67,67,69,69,69,69,69,67,67,67,69,65,61,61,61,65,63,55,55,55,63,18,168,65,6-Nov-94,Right,3,3,1,Medium/Medium,Lean (170-),No,€2.9M,66,56,49,68,61,71,58,48,63,69,87,74,85,67,92,58,61,67,33,60,54,55,65,68,54,65,49,52,53,8,10,12,10,9,"Long Throw-in, Technical Dribbler (AI)"
6622,214000,68,68,68,68,68,68,68,68,68,68,68,68,64,64,64,68,55,53,53,53,55,52,48,48,48,52,19,169,68,17-Sep-93,Right,4,3,1,High/Low,Normal (170-),No,€2M,52,64,61,64,63,72,65,66,58,71,87,88,88,65,79,71,70,68,61,66,65,29,66,63,62,61,36,33,19,12,14,9,8,11,Speed Dribbler (AI)
6623,214006,68,68,68,71,69,69,69,71,72,72,72,72,70,70,70,72,69,66,66,66,69,67,62,62,62,67,19,172,67,24-Feb-92,Right,3,4,1,High/Medium,Normal (170-185),No,€3.2M,70,59,59,72,59,75,73,74,67,73,80,84,84,66,80,72,87,80,59,67,67,57,60,68,66,65,54,54,54,8,12,8,9,14,"Early Crosser, Technical Dribbler (AI)"
6624,214009,64,64,64,64,64,64,64,64,68,68,68,69,73,73,73,69,74,76,76,76,74,75,76,76,76,75,21,177,75,14-Oct-92,Right,3,3,2,Medium/High,Normal (170-185),No,€11.1M,53,36,65,75,39,67,50,48,74,70,71,69,71,72,70,71,72,90,77,61,78,76,61,65,49,64,74,76,74,8,12,10,15,15,Solid Player
6625,214040,74,74,74,75,74,74,74,75,76,76,76,76,74,74,74,76,76,74,74,74,76,76,74,74,74,76,18,174,78,22-Feb-91,Left,3,3,1,High/Medium,Stocky (170-185),No,€9.1M,79,65,67,75,33,80,68,35,66,76,80,84,81,70,67,72,80,82,74,57,74,71,78,69,58,78,66,72,73,7,15,13,9,7,"Early Crosser, Speed Dribbler (AI), Outside Foot Shot"
6626,214088,30,30,30,27,27,27,27,27,28,28,28,31,28,28,28,31,32,30,30,30,32,31,31,31,31,31,64,193,69,7-Jul-95,Right,3,1,1,Medium/Medium,Normal (185+),No,</label>,20,8,18,31,17,21,19,9,28,21,49,61,35,63,66,48,60,39,69,5,25,17,8,23,23,51,17,19,20,64,62,64,62,64,None
6627,214129,52,52,52,48,48,48,48,48,51,51,51,53,57,57,57,53,66,69,69,69,66,69,75,75,75,69,20,189,78,19-Jun-94,Right,3,2,1,Low/Medium,Normal (185+),No,€7.5M,33,30,75,56,18,50,28,31,60,48,66,67,67,69,54,49,82,77,80,30,70,75,33,45,37,64,75,79,76,11,13,9,15,7,None
6628,214169,55,55,55,59,56,56,56,59,60,60,60,65,66,66,66,65,75,75,75,75,75,75,75,75,75,75,20,184,78,2-Feb-90,Left,3,2,1,Medium/High,Normal (170-185),No,€6.5M,69,30,74,74,31,67,35,32,68,70,61,66,59,74,65,27,53,73,76,26,69,82,40,45,30,67,72,80,79,14,13,6,9,11,Dives Into Tackles (AI)
6629,214191,56,56,56,52,54,54,54,52,57,57,57,57,61,61,61,57,65,70,70,70,65,67,72,72,72,67,18,186,76,9-Jan-90,Right,3,2,1,Medium/Medium,Normal (185+),No,€2.4M,29,38,68,66,23,60,47,43,58,62,55,63,56,68,64,53,70,80,88,46,81,72,35,43,55,69,70,70,68,5,14,15,6,10,Dives Into Tackles (AI)
6630,214195,59,59,59,59,57,57,57,59,61,61,61,63,64,64,64,63,69,69,69,69,69,69,69,69,69,69,20,183,88,13-Nov-92,Left,3,2,1,Medium/Medium,Normal (170-185),No,€1.7M,60,40,60,63,35,54,58,70,67,63,70,76,71,73,63,56,66,79,79,61,72,72,46,50,64,63,63,70,67,10,12,11,14,10,Dives Into Tackles (AI)
6631,214313,69,69,69,69,68,68,68,69,69,69,69,69,67,67,67,69,67,63,63,63,67,65,61,61,61,65,19,176,71,5-Mar-93,Right,3,4,1,Medium/Medium,Lean (170-185),No,€2.9M,69,63,65,63,59,73,63,40,58,70,79,74,77,67,73,66,67,74,65,59,53,56,67,66,64,59,55,53,57,14,6,13,10,11,None
6632,214318,67,67,67,66,66,66,66,66,67,67,67,67,60,60,60,67,52,49,49,49,52,49,44,44,44,49,19,180,73,3-Sep-95,Left,2,3,1,Medium/Medium,Normal (170-185),No,€1.4M,63,65,64,62,59,66,57,63,59,67,78,76,75,52,65,70,70,70,74,62,53,26,72,59,65,65,36,13,21,10,13,15,11,15,None
6633,214327,65,65,65,69,67,67,67,69,70,70,70,70,64,64,64,70,56,51,51,51,56,52,41,41,41,52,20,160,59,23-Apr-89,Right,3,4,1,Medium/Medium,Normal (170-),No,€1.8M,65,65,40,68,60,71,49,65,63,68,78,76,83,64,94,68,91,76,29,62,36,21,66,66,71,68,59,20,21,10,15,15,13,11,Technical Dribbler (AI)
6634,214343,58,58,58,57,58,58,58,57,61,61,61,63,66,66,66,63,69,70,70,70,69,69,69,69,69,69,19,180,70,15-Sep-91,Right,2,2,1,Medium/High,Normal (170-185),No,€2M,47,30,61,68,64,57,39,35,65,64,71,70,70,69,71,59,34,94,79,36,71,72,53,60,37,64,70,62,63,7,7,12,16,12,Long Passer (AI)
6635,211504,70,70,70,70,70,70,70,70,73,73,73,72,74,74,74,72,71,72,72,72,71,70,69,69,69,70,18,182,72,25-Apr-95,Right,5,3,1,Medium/Medium,Lean (170-185),No,€5.7M,70,63,58,73,71,70,74,73,73,75,67,67,72,70,71,76,62,76,69,72,71,67,65,72,74,71,68,67,61,8,15,12,8,6,Long Shot Taker (AI)
